state_name,assembly_constituency_number,assembly_constituency_name,candidate_name,candidate_sex,candidate_age,candidate_category,party_name,secured_votes,percentage_of_votes,total_voters,total_votes_in_state,PERCENT_VOTES_POLLED,candidate_position
Maharashtra,98,Pathri,WARPUDKAR SURESH AMBADASRAO,MALE,68,GENERAL,INC,105625,44.69386028,353895,236330,66.77969454,1
Maharashtra,98,Pathri,PHAD MOHAN MADHAVRAO,MALE,43,GENERAL,BJP,90851,38.44243219,353895,236330,66.77969454,2
Maharashtra,98,Pathri,VILAS SAHEB BABAR,MALE,42,GENERAL,VBA,21744,9.200693945,353895,236330,66.77969454,3
Maharashtra,98,Pathri,DR JAGDISH BALASAHEB SHINDE,MALE,37,GENERAL,IND,8551,3.618245673,353895,236330,66.77969454,4
Maharashtra,98,Pathri,AJAY SADASHIV SOLANKE,MALE,30,GENERAL,ARP,1771,0.749375873,353895,236330,66.77969454,5
Maharashtra,98,Pathri,NOTA,NOTA,0,NOTA,NOTA,1696,0.717640587,353895,236330,66.77969454,6
Maharashtra,98,Pathri,GAUTAM VAIJNATHRAO UJGARE,MALE,39,SC,BSP,1515,0.641052765,353895,236330,66.77969454,7
Maharashtra,98,Pathri,MUJEEB ALAM BADARE ALAM,MALE,46,GENERAL,IND,1222,0.517073584,353895,236330,66.77969454,8
Maharashtra,98,Pathri,CHAVAN NARAYAN TUKARAM,MALE,39,GENERAL,IND,1176,0.497609275,353895,236330,66.77969454,9
Maharashtra,98,Pathri,JAIJAIRAM SHRIRAM VIGHNE,MALE,40,GENERAL,IND,1155,0.488723395,353895,236330,66.77969454,10
Maharashtra,98,Pathri,MOIZ ANSARI ABDUL QUADER,MALE,45,GENERAL,BMUP,1024,0.43329243,353895,236330,66.77969454,11
Maharashtra,99,Partur,BABANRAO DATTATRYA YADAV(LONIKAR),MALE,60,GENERAL,BJP,106321,52.21206779,296299,203633,68.72551038,1
Maharashtra,99,Partur,JETHLIYA SURESHKUMAR KANHAIYALAL,MALE,63,GENERAL,INC,80379,39.47248236,296299,203633,68.72551038,2
Maharashtra,99,Partur,SHIVAJI KAMLAJI SAWANE,MALE,36,GENERAL,VBA,8616,4.231141318,296299,203633,68.72551038,3
Maharashtra,99,Partur,COM. SARITA MAROTI KHANDARE,FEMALE,33,GENERAL,CPIM,2183,1.072026636,296299,203633,68.72551038,4
Maharashtra,99,Partur,NOTA,NOTA,0,NOTA,NOTA,1151,0.565232551,296299,203633,68.72551038,5
Maharashtra,99,Partur,NITIN BHAGWANRAO MORE,MALE,36,SC,BSP,827,0.40612278,296299,203633,68.72551038,6
Maharashtra,99,Partur,PRAKASH ASARAM SOLANKE,MALE,51,GENERAL,MNS,818,0.401703064,296299,203633,68.72551038,7
Maharashtra,99,Partur,ADV. ARJUN GOVINDRAO CHAVAN,MALE,33,GENERAL,IND,661,0.324603576,296299,203633,68.72551038,8
Maharashtra,99,Partur,EHTESHAMUDDIN KHAWAJA MOHIUDDIN BUKHARI,MALE,39,GENERAL,IND,536,0.263218634,296299,203633,68.72551038,9
Maharashtra,99,Partur,SANJAY SHANKAR CHAVAN,MALE,39,GENERAL,IND,508,0.249468406,296299,203633,68.72551038,10
Maharashtra,99,Partur,ASHOK MAROTI RATHOD,MALE,40,GENERAL,IND,413,0.20281585,296299,203633,68.72551038,11
Maharashtra,99,Partur,MILIND DAMODHAR MAGARE,MALE,32,SC,IND,356,0.174824316,296299,203633,68.72551038,12
Maharashtra,99,Partur,RAJU GULABRAO MORE,MALE,47,GENERAL,SBBGP,344,0.168931362,296299,203633,68.72551038,13
Maharashtra,99,Partur,SANTOSHKUMAR ANANDA MAGAR,MALE,29,GENERAL,AAAP,274,0.134555794,296299,203633,68.72551038,14
Maharashtra,99,Partur,AZHER YUNUS SHAIKH,MALE,32,GENERAL,IND,246,0.120805567,296299,203633,68.72551038,15
Maharashtra,100,Ghansawangi,Rajeshbhaiyya Tope,MALE,50,GENERAL,NCP,107849,47.08555811,312859,229049,73.21157454,1
Maharashtra,100,Ghansawangi,Udhan Hikmat Baliram,MALE,54,GENERAL,SHS,104440,45.59723029,312859,229049,73.21157454,2
Maharashtra,100,Ghansawangi,Vishnu Shrirang Shelke,MALE,44,GENERAL,VBA,9293,4.057210466,312859,229049,73.21157454,3
Maharashtra,100,Ghansawangi,NOTA,NOTA,0,NOTA,NOTA,1842,0.804194736,312859,229049,73.21157454,4
Maharashtra,100,Ghansawangi,Sk Hasnodin Sk Mohidin,MALE,51,GENERAL,BSP,1074,0.468895302,312859,229049,73.21157454,5
Maharashtra,100,Ghansawangi,Shrihari Yadavrao Jagtap,MALE,47,GENERAL,IND,913,0.398604665,312859,229049,73.21157454,6
Maharashtra,100,Ghansawangi,Kailas Suryabhan Chormare,MALE,41,GENERAL,IND,723,0.315652983,312859,229049,73.21157454,7
Maharashtra,100,Ghansawangi,Ashok Raosaheb Aatole,MALE,44,GENERAL,BALP,592,0.25845998,312859,229049,73.21157454,8
Maharashtra,100,Ghansawangi,Vaijinath Prabhakar Mukane,MALE,32,GENERAL,IND,587,0.256277041,312859,229049,73.21157454,9
Maharashtra,100,Ghansawangi,Dr. Aappasaheb Onkarrao Kadam,MALE,55,GENERAL,STBP,555,0.242306231,312859,229049,73.21157454,10
Maharashtra,100,Ghansawangi,Kalyan Baburao Chimane,MALE,38,GENERAL,IND,477,0.208252383,312859,229049,73.21157454,11
Maharashtra,100,Ghansawangi,Ranjeeta Hridayanath Mane,FEMALE,37,GENERAL,IND,253,0.110456715,312859,229049,73.21157454,12
Maharashtra,100,Ghansawangi,Amjad Magdummayoddin Kaji,MALE,39,GENERAL,IND,252,0.110020127,312859,229049,73.21157454,13
Maharashtra,100,Ghansawangi,Babasaheb Patil Shinde,MALE,63,GENERAL,IND,199,0.086880973,312859,229049,73.21157454,14
Maharashtra,101,Jalna,Gorantyal Kailas Kisanrao,MALE,54,GENERAL,INC,91835,49.28356767,333456,186340,55.88143563,1
Maharashtra,101,Jalna,Arjun Panditrao Khotkar,MALE,57,GENERAL,SHS,66497,35.68584308,333456,186340,55.88143563,2
Maharashtra,101,Jalna,Ashok Kharat,MALE,62,GENERAL,VBA,8336,4.473542986,333456,186340,55.88143563,3
Maharashtra,101,Jalna,Rashid Abdul Ajij,MALE,58,GENERAL,BSP,6686,3.588064828,333456,186340,55.88143563,4
Maharashtra,101,Jalna,Ekbal Ahemad Tajoddin Khan,MALE,67,GENERAL,AIMIM,4315,2.315659547,333456,186340,55.88143563,5
Maharashtra,101,Jalna,David Pralhadrao Dhumare,MALE,41,GENERAL,IND,1569,0.84200923,333456,186340,55.88143563,6
Maharashtra,101,Jalna,NOTA,NOTA,0,NOTA,NOTA,848,0.455082108,333456,186340,55.88143563,7
Maharashtra,101,Jalna,George Robinson Shinde,MALE,61,GENERAL,IND,689,0.369754213,333456,186340,55.88143563,8
Maharashtra,101,Jalna,Juned Yunus Qureshi,MALE,26,GENERAL,IND,511,0.274229902,333456,186340,55.88143563,9
Maharashtra,101,Jalna,Gautam Gangadhar Kakade,MALE,40,SC,IND,422,0.226467747,333456,186340,55.88143563,10
Maharashtra,101,Jalna,Haresh Dhannulal Bhurewal,MALE,31,GENERAL,IND,390,0.209294837,333456,186340,55.88143563,11
Maharashtra,101,Jalna,Tulsabai Shankar Kshirsagar,FEMALE,73,SC,IND,374,0.200708383,333456,186340,55.88143563,12
Maharashtra,101,Jalna,Chhaburao Kaduba Doifode,MALE,51,GENERAL,IND,359,0.192658581,333456,186340,55.88143563,13
Maharashtra,101,Jalna,Annasaheb Rambhau Chittekar,MALE,46,SC,BMUP,343,0.184072126,333456,186340,55.88143563,14
Maharashtra,101,Jalna,Vinod Shamson Londhe,MALE,44,GENERAL,IND,328,0.176022325,333456,186340,55.88143563,15
Maharashtra,101,Jalna,Rekhabai Dhondiram Khande,FEMALE,51,SC,IND,303,0.162605989,333456,186340,55.88143563,16
Maharashtra,101,Jalna,Ravi Pandurang Mhaske,MALE,34,SC,PPID,247,0.132553397,333456,186340,55.88143563,17
Maharashtra,101,Jalna,Muneer Khan Pathan,MALE,41,GENERAL,POUI,231,0.123966942,333456,186340,55.88143563,18
Maharashtra,101,Jalna,Dwarkabai Kashinath Londhe,FEMALE,50,SC,IND,199,0.106794032,333456,186340,55.88143563,19
Maharashtra,101,Jalna,Bhaskar Sheshrao Borde,MALE,40,SC,IND,187,0.100354191,333456,186340,55.88143563,20
Maharashtra,101,Jalna,Anand Kundlik Mhaske,MALE,33,SC,IND,180,0.096597617,333456,186340,55.88143563,21
Maharashtra,101,Jalna,Arjun Subhash Kanse,MALE,41,GENERAL,IND,175,0.09391435,333456,186340,55.88143563,22
Maharashtra,101,Jalna,Kailas Gangadhar Phulari,MALE,40,GENERAL,AAAP,165,0.088547816,333456,186340,55.88143563,23
Maharashtra,101,Jalna,Rahul Babanrao Ratnaparkhe,MALE,35,SC,IND,154,0.082644628,333456,186340,55.88143563,24
Maharashtra,101,Jalna,Noorkhan Maheboob Khan,MALE,62,GENERAL,IND,143,0.07674144,333456,186340,55.88143563,25
Maharashtra,101,Jalna,Nade Dnyaneshwar Dagduji,MALE,52,SC,IND,133,0.071374906,333456,186340,55.88143563,26
Maharashtra,101,Jalna,Arjunrao Dadapatil Bhandarge,MALE,60,GENERAL,IND,129,0.069228292,333456,186340,55.88143563,27
Maharashtra,101,Jalna,Baban Govindrao Borde,MALE,54,SC,IND,129,0.069228292,333456,186340,55.88143563,28
Maharashtra,101,Jalna,Milind Balu Borde,MALE,28,SC,IND,128,0.068691639,333456,186340,55.88143563,29
Maharashtra,101,Jalna,Ratan Asaram Landage,MALE,38,SC,IND,111,0.059568531,333456,186340,55.88143563,30
Maharashtra,101,Jalna,Bijlabai Vitthal Mhaske,FEMALE,52,SC,IND,76,0.040785661,333456,186340,55.88143563,31
Maharashtra,101,Jalna,Pratap Lahane Patil,MALE,52,GENERAL,STBP,75,0.040249007,333456,186340,55.88143563,32
Maharashtra,101,Jalna,Bhagwan Gowardhan Chavan,MALE,28,GENERAL,IND,73,0.0391757,333456,186340,55.88143563,33
Maharashtra,102,Badnapur ,Kuche Narayan Tilakchand,MALE,46,SC,BJP,105312,49.77478648,307973,211577,68.69985356,1
Maharashtra,102,Badnapur ,Choudhari Rupkumar Alias Bablu Nehrulal,MALE,53,SC,NCP,86700,40.9779891,307973,211577,68.69985356,2
Maharashtra,102,Badnapur ,Rajendra Magre,MALE,33,SC,VBA,9869,4.664495668,307973,211577,68.69985356,3
Maharashtra,102,Badnapur ,Dr. Ashvini Sadashiv Gaikwad,FEMALE,32,SC,IND,1881,0.889038033,307973,211577,68.69985356,4
Maharashtra,102,Badnapur ,NOTA,NOTA,0,NOTA,NOTA,1753,0.828539964,307973,211577,68.69985356,5
Maharashtra,102,Badnapur ,Bhosle Rajendra Raghunath,MALE,42,SC,MNS,1643,0.776549436,307973,211577,68.69985356,6
Maharashtra,102,Badnapur ,Vishnu Bhagaji Ingole,MALE,47,SC,IND,1121,0.529830747,307973,211577,68.69985356,7
Maharashtra,102,Badnapur ,Dnyaneshwar Hiraman Garbade,MALE,41,SC,BSP,748,0.353535592,307973,211577,68.69985356,8
Maharashtra,102,Badnapur ,Rahuldev Dadarao Bhalerao,MALE,27,SC,IND,679,0.320923352,307973,211577,68.69985356,9
Maharashtra,102,Badnapur ,Bhalerao Kakasaheb Baburao,MALE,38,SC,IND,442,0.208907395,307973,211577,68.69985356,10
Maharashtra,102,Badnapur ,Rahul Madhukar Kharat,MALE,27,SC,IND,377,0.17818572,307973,211577,68.69985356,11
Maharashtra,102,Badnapur ,Ratan Asaram Landge,MALE,39,SC,IND,317,0.14982725,307973,211577,68.69985356,12
Maharashtra,102,Badnapur ,Babasaheb Haribhau Kharat,MALE,39,SC,IND,273,0.129031038,307973,211577,68.69985356,13
Maharashtra,102,Badnapur ,Gachande Rajaram Suryabhan,MALE,46,SC,IND,258,0.121941421,307973,211577,68.69985356,14
Maharashtra,102,Badnapur ,Chabukswar Rahul Niranjan,MALE,32,SC,IND,204,0.096418798,307973,211577,68.69985356,15
Maharashtra,103,Bhokardan,Santosh Raosaheb Danve,MALE,36,GENERAL,BJP,118539,54.64515386,306696,216925,70.7296476,1
Maharashtra,103,Bhokardan,Chandrakant Pundlikrao Danwe,MALE,51,GENERAL,NCP,86049,39.66762706,306696,216925,70.7296476,2
Maharashtra,103,Bhokardan,Borhade Dipak Bhimarao,MALE,37,GENERAL,VBA,8298,3.825285237,306696,216925,70.7296476,3
Maharashtra,103,Bhokardan,NOTA,NOTA,0,NOTA,NOTA,1629,0.750950789,306696,216925,70.7296476,4
Maharashtra,103,Bhokardan,Nivrutti Vishwnath Bansode,MALE,49,SC,BSP,1193,0.549959663,306696,216925,70.7296476,5
Maharashtra,103,Bhokardan,Raju Ashok Gawali,MALE,30,ST,BTP,699,0.322231186,306696,216925,70.7296476,6
Maharashtra,103,Bhokardan,Mujahid Abdul Bari Siddiqui,MALE,33,GENERAL,IND,518,0.238792209,306696,216925,70.7296476,7
Maharashtra,104,Sillod,Abdul Sattar Abdul Nabi,MALE,54,GENERAL,SHS,123383,51.74853625,316918,238428,75.23334112,1
Maharashtra,104,Sillod,Prabhakar Manikrao Palodkar,MALE,66,GENERAL,IND,99002,41.52280772,316918,238428,75.23334112,2
Maharashtra,104,Sillod,Dadarao Kisanrao Wankhede,MALE,48,SC,VBA,7817,3.278557887,316918,238428,75.23334112,3
Maharashtra,104,Sillod,Kaisar Azad Shaikh,MALE,55,GENERAL,INC,2962,1.242303756,316918,238428,75.23334112,4
Maharashtra,104,Sillod,NOTA,NOTA,0,NOTA,NOTA,2844,1.192812925,316918,238428,75.23334112,5
Maharashtra,104,Sillod,Sandip Eknath Suradkar,MALE,36,SC,BSP,906,0.379988927,316918,238428,75.23334112,6
Maharashtra,104,Sillod,Jyoti Sahebrao Danke,FEMALE,37,SC,IND,800,0.335531062,316918,238428,75.23334112,7
Maharashtra,104,Sillod,Ajabrao Patilba Mankar,MALE,47,GENERAL,IND,714,0.299461473,316918,238428,75.23334112,8
Maharashtra,105,Kannad,UDAYSING SARDARSING RAJPUT,MALE,48,GENERAL,SHS,79225,36.7207416,314679,215750,68.56193136,1
Maharashtra,105,Kannad,JADHAV HARSHAWARDHAN RAIBHANJI,MALE,42,GENERAL,IND,60535,28.05793743,314679,215750,68.56193136,2
Maharashtra,105,Kannad,KOLHE SANTOSH KISAN,MALE,40,GENERAL,NCP,43625,20.22016222,314679,215750,68.56193136,3
Maharashtra,105,Kannad,MARUTI GULAB RATHOD,MALE,55,GENERAL,VBA,14349,6.650753187,314679,215750,68.56193136,4
Maharashtra,105,Kannad,KISHOR (Aaba) NARAYANRAO PAWAR,MALE,41,GENERAL,IND,10614,4.919582851,314679,215750,68.56193136,5
Maharashtra,105,Kannad,VITTHALRAO NARAYAN THORAT,MALE,63,GENERAL,IND,3247,1.504982619,314679,215750,68.56193136,6
Maharashtra,105,Kannad,NOTA,NOTA,0,NOTA,NOTA,2167,1.004403244,314679,215750,68.56193136,7
Maharashtra,105,Kannad,SUNIL GULAB CHAVAN,MALE,37,GENERAL,PWPI,1242,0.57566628,314679,215750,68.56193136,8
Maharashtra,105,Kannad,AMBADAS BHIMAJI SAGAT,MALE,65,SC,IND,746,0.345770568,314679,215750,68.56193136,9
Maharashtra,106,Phulambri,Bagde Haribhau Kisanrao,MALE,74,GENERAL,BJP,106190,46.5635332,326352,228054,69.87976173,1
Maharashtra,106,Phulambri,Dr. Kalyan Vaijinathrao Kale,MALE,56,GENERAL,INC,90916,39.86599665,326352,228054,69.87976173,2
Maharashtra,106,Phulambri,Jagannath Kachruji Rithe,MALE,53,GENERAL,VBA,15252,6.68788971,326352,228054,69.87976173,3
Maharashtra,106,Phulambri,Vikas Ravsaheb Dandge,MALE,47,GENERAL,IND,5327,2.335850281,326352,228054,69.87976173,4
Maharashtra,106,Phulambri,Sudhakar Vishvnath Shinde,MALE,33,GENERAL,PHJSP,2518,1.104124462,326352,228054,69.87976173,5
Maharashtra,106,Phulambri,Amar Suresh Deshmukh,MALE,34,GENERAL,MNS,1627,0.713427522,326352,228054,69.87976173,6
Maharashtra,106,Phulambri,NOTA,NOTA,0,NOTA,NOTA,1301,0.570478922,326352,228054,69.87976173,7
Maharashtra,106,Phulambri,Satyajit Yadavrao Salve,MALE,37,SC,BSP,1273,0.558201128,326352,228054,69.87976173,8
Maharashtra,106,Phulambri,Dr. Dilawar Mirza Beg,MALE,38,GENERAL,IND,1188,0.520929254,326352,228054,69.87976173,9
Maharashtra,106,Phulambri,Adv. Sarode Vijaykumar Chhaganrao,MALE,52,SC,IND,1077,0.472256571,326352,228054,69.87976173,10
Maharashtra,106,Phulambri,Raju Shahadrao Tribhuvan,MALE,49,SC,IND,370,0.162242276,326352,228054,69.87976173,11
Maharashtra,106,Phulambri,Uttam Manikrao Kirtikar,MALE,40,SC,IND,347,0.152156945,326352,228054,69.87976173,12
Maharashtra,106,Phulambri,Laxman Sonaji Kamble,MALE,49,SC,PRBP,341,0.149525989,326352,228054,69.87976173,13
Maharashtra,106,Phulambri,Baliram Tejrao Mhaske,MALE,29,GENERAL,IND,327,0.143387093,326352,228054,69.87976173,14
Maharashtra,107,Aurangabad central,JAISWAL PRADEEP SHIVNARAYAN,MALE,58,GENERAL,SHS,82217,42.26660498,325835,194520,59.69892737,1
Maharashtra,107,Aurangabad central,NASEERUDDIN TAQUIUDDIN SIDDIOQUI,MALE,45,GENERAL,AIMIM,68325,35.12492289,325835,194520,59.69892737,2
Maharashtra,107,Aurangabad central,AMIT SUDHAKAR BHUIGAL,MALE,42,SC,VBA,27302,14.03557475,325835,194520,59.69892737,3
Maharashtra,107,Aurangabad central,ABDUL QADEER AMEER SAYYED,MALE,56,GENERAL,NCP,7290,3.747686613,325835,194520,59.69892737,4
Maharashtra,107,Aurangabad central,KIRTI MAHENDRA SHINDE,FEMALE,40,GENERAL,IND,2987,1.535574748,325835,194520,59.69892737,5
Maharashtra,107,Aurangabad central,NOTA,NOTA,0,NOTA,NOTA,1365,0.701727329,325835,194520,59.69892737,6
Maharashtra,107,Aurangabad central,CHETAN JANARDHAN KAMBLE,MALE,43,SC,PWPI,1131,0.581431215,325835,194520,59.69892737,7
Maharashtra,107,Aurangabad central,ADV. ABHAY MANOHAR TAKSAL,MALE,43,GENERAL,CPI,1059,0.544417027,325835,194520,59.69892737,8
Maharashtra,107,Aurangabad central,NANA KISANRAO MHASKE,MALE,45,SC,BSP,892,0.458564672,325835,194520,59.69892737,9
Maharashtra,107,Aurangabad central,SURESH GOVINDRAO GAIKWAD,MALE,62,GENERAL,IND,398,0.20460621,325835,194520,59.69892737,10
Maharashtra,107,Aurangabad central,VINAYAK TUKARAM BHANUSE,MALE,39,GENERAL,IND,385,0.197923093,325835,194520,59.69892737,11
Maharashtra,107,Aurangabad central,LATIF JABBAR KHAN,MALE,42,GENERAL,TPSTP,364,0.187127288,325835,194520,59.69892737,12
Maharashtra,107,Aurangabad central,AYYUB KHA SALEEM KHA PATHAN,MALE,51,GENERAL,IND,348,0.178901912,325835,194520,59.69892737,13
Maharashtra,107,Aurangabad central,ANWAR ALI,MALE,49,GENERAL,IND,238,0.122352457,325835,194520,59.69892737,14
Maharashtra,107,Aurangabad central,MOINUDDIN FAROOQUI,MALE,56,GENERAL,IND,219,0.112584824,325835,194520,59.69892737,15
Maharashtra,108,Aurangabad West,Sanjay Pandurang Shirsat,MALE,57,SC,SHS,83792,41.99531893,336024,199527,59.37879437,1
Maharashtra,108,Aurangabad West,Raju Ramrao Shinde,MALE,44,SC,IND,43347,21.72487934,336024,199527,59.37879437,2
Maharashtra,108,Aurangabad West,Arun Vitthlrao Borde,MALE,43,SC,AIMIM,39336,19.71462509,336024,199527,59.37879437,3
Maharashtra,108,Aurangabad West,Sandeep Bhausaheb Shirsat,MALE,36,SC,VBA,25649,12.85490184,336024,199527,59.37879437,4
Maharashtra,108,Aurangabad West,NOTA,NOTA,0,NOTA,NOTA,3187,1.597277561,336024,199527,59.37879437,5
Maharashtra,108,Aurangabad West,Ramesh Kisan Jadhav,MALE,48,SC,IND,713,0.357345121,336024,199527,59.37879437,6
Maharashtra,108,Aurangabad West,Kiran Bhimrao Chabukswar,MALE,33,SC,IND,600,0.300711182,336024,199527,59.37879437,7
Maharashtra,108,Aurangabad West,Pradip Karbhari Tribhuwan,MALE,35,SC,PHJSP,589,0.295198144,336024,199527,59.37879437,8
Maharashtra,108,Aurangabad West,Mali Vinod Ramsing,MALE,37,SC,IND,518,0.259613987,336024,199527,59.37879437,9
Maharashtra,108,Aurangabad West,Amol Ashok Raiwale,MALE,26,SC,IND,511,0.25610569,336024,199527,59.37879437,10
Maharashtra,108,Aurangabad West,Pankaja Ramhari Mane,FEMALE,38,SC,IND,498,0.249590281,336024,199527,59.37879437,11
Maharashtra,108,Aurangabad West,Aucharmal Fakirchand Kashinath,MALE,40,SC,APoI,428,0.21450731,336024,199527,59.37879437,12
Maharashtra,108,Aurangabad West,Manisha Kharat,FEMALE,36,SC,BAHUMP,359,0.179925524,336024,199527,59.37879437,13
Maharashtra,109,Aurangabad East,ATUL MORESHWAR SAVE,MALE,57,GENERAL,BJP,93966,48.10209525,319209,195347,61.19720935,1
Maharashtra,109,Aurangabad East,Dr. ABDUL GAFFAR QUADRI SYED,MALE,62,GENERAL,AIMIM,80036,40.97119485,319209,195347,61.19720935,2
Maharashtra,109,Aurangabad East,KALEEM CHOTU QURAISHI,MALE,42,GENERAL,SP,5555,2.843657696,319209,195347,61.19720935,3
Maharashtra,109,Aurangabad East,KISHOR VISHVANATH MHASKE,MALE,48,SC,BSP,3970,2.032281018,319209,195347,61.19720935,4
Maharashtra,109,Aurangabad East,ISA YASEEN,MALE,39,GENERAL,MBT,2395,1.226023435,319209,195347,61.19720935,5
Maharashtra,109,Aurangabad East,NOTA,NOTA,0,NOTA,NOTA,1953,0.999759402,319209,195347,61.19720935,6
Maharashtra,109,Aurangabad East,YOUSUF MUKATI,MALE,45,GENERAL,IND,856,0.438194597,319209,195347,61.19720935,7
Maharashtra,109,Aurangabad East,MOHAMD JAKEER ABDUL QUADAR,MALE,44,GENERAL,IND,609,0.311752932,319209,195347,61.19720935,8
Maharashtra,109,Aurangabad East,MAHENDRA KACHARU SONAWANE,MALE,40,SC,IND,535,0.273871623,319209,195347,61.19720935,9
Maharashtra,109,Aurangabad East,NEETA ABHIMANYU BHALERAO,FEMALE,36,SC,IND,510,0.261073884,319209,195347,61.19720935,10
Maharashtra,109,Aurangabad East,BHUJANG BHIMRAO VIMALBAI,MALE,33,SC,IND,495,0.25339524,319209,195347,61.19720935,11
Maharashtra,109,Aurangabad East,DAIVSHALI DEVIDAS ZINE,FEMALE,53,SC,IND,480,0.245716597,319209,195347,61.19720935,12
Maharashtra,109,Aurangabad East,KIRAN GOVIND SHIRWAT,MALE,35,GENERAL,IND,377,0.19298991,319209,195347,61.19720935,13
Maharashtra,109,Aurangabad East,SUVARNA RAMAKANT BHOSALE,FEMALE,36,GENERAL,IND,365,0.186846995,319209,195347,61.19720935,14
Maharashtra,109,Aurangabad East,DINESH GAUTAM GAWALE,MALE,25,SC,IND,353,0.18070408,319209,195347,61.19720935,15
Maharashtra,109,Aurangabad East,SURESH SANDUJI INGLE,MALE,55,SC,IND,288,0.147429958,319209,195347,61.19720935,16
Maharashtra,109,Aurangabad East,AYUB HABIB KHAN,MALE,47,GENERAL,IND,260,0.13309649,319209,195347,61.19720935,17
Maharashtra,109,Aurangabad East,ADV RAMESHBHAI KHANDAGALE,MALE,66,SC,IND,220,0.112620107,319209,195347,61.19720935,18
Maharashtra,109,Aurangabad East,RAHUL RAMKRUSHNA INGLE,MALE,36,SC,IND,217,0.111084378,319209,195347,61.19720935,19
Maharashtra,109,Aurangabad East,SIDDHARTH SUBHASH SABLE,MALE,35,SC,IND,210,0.107501011,319209,195347,61.19720935,20
Maharashtra,109,Aurangabad East,UDDHAV GOVARDHAN BANSODE,MALE,36,SC,IND,202,0.103405734,319209,195347,61.19720935,21
Maharashtra,109,Aurangabad East,SHIVPRASAD ASHOK PAGAR,MALE,31,GENERAL,PHJSP,202,0.103405734,319209,195347,61.19720935,22
Maharashtra,109,Aurangabad East,HANIF SHAHA IBRAHIM SHAHA,MALE,50,GENERAL,IND,181,0.092655633,319209,195347,61.19720935,23
Maharashtra,109,Aurangabad East,MUKUND TRYAMBAK GHORPADE,MALE,52,SC,IND,158,0.080881713,319209,195347,61.19720935,24
Maharashtra,109,Aurangabad East,DUSHYANT SHRAVAN PATIL,MALE,45,SC,PPID,125,0.063988697,319209,195347,61.19720935,25
Maharashtra,109,Aurangabad East,SHAIKH KHAJA SHAIKH KASIM KISMATWALA,MALE,42,GENERAL,IND,118,0.06040533,319209,195347,61.19720935,26
Maharashtra,109,Aurangabad East,ABDUL AZIM ABDUL AZIZ SHAIKH,MALE,40,GENERAL,IND,99,0.050679048,319209,195347,61.19720935,27
Maharashtra,109,Aurangabad East,JIYAULLHA AKBAR SHAIKH,MALE,42,GENERAL,TPSTP,92,0.047095681,319209,195347,61.19720935,28
Maharashtra,109,Aurangabad East,SAYYED KARIM UL HUSAN SAYYED KHAJA,MALE,49,GENERAL,IND,87,0.044536133,319209,195347,61.19720935,29
Maharashtra,109,Aurangabad East,RAHUL HARIBHAU MANKAR,MALE,34,SC,APoI,87,0.044536133,319209,195347,61.19720935,30
Maharashtra,109,Aurangabad East,PROF DR HARIDAS BHANUDAS NAGRE,MALE,61,GENERAL,IND,82,0.041976585,319209,195347,61.19720935,31
Maharashtra,109,Aurangabad East,VISHAL KADUBA PAKHARE,MALE,38,SC,IND,75,0.038393218,319209,195347,61.19720935,32
Maharashtra,109,Aurangabad East,BABASAHEB SANTUKRAO SHELKE,MALE,64,GENERAL,SVPP,64,0.032762213,319209,195347,61.19720935,33
Maharashtra,109,Aurangabad East,LIYAKAT SHOUKAT KHAN,MALE,40,GENERAL,IND,63,0.032250303,319209,195347,61.19720935,34
Maharashtra,109,Aurangabad East,SHAFIQUE BUDHAN SHAIKH,MALE,47,GENERAL,IND,62,0.031738394,319209,195347,61.19720935,35
Maharashtra,110,Paithan,Bhumare Sandipanrao Asaram,MALE,57,GENERAL,SHS,83403,39.10694944,294058,213269,72.52616831,1
Maharashtra,110,Paithan,Dattatray Radhakisan Gorde,MALE,47,GENERAL,NCP,69264,32.47729393,294058,213269,72.52616831,2
Maharashtra,110,Paithan,Chavhan Vijay Ambadas,MALE,43,GENERAL,VBA,20654,9.684482977,294058,213269,72.52616831,3
Maharashtra,110,Paithan,Pralhad Dhondiram Rathod,MALE,60,GENERAL,AIMIM,17212,8.070558778,294058,213269,72.52616831,4
Maharashtra,110,Paithan,Dhondibhau Bhimbhau Pujari,MALE,54,GENERAL,IND,11437,5.362710943,294058,213269,72.52616831,5
Maharashtra,110,Paithan,NOTA,NOTA,0,NOTA,NOTA,1998,0.936845017,294058,213269,72.52616831,6
Maharashtra,110,Paithan,Vijay Rangnath Gavali,MALE,46,SC,BSP,1497,0.701930426,294058,213269,72.52616831,7
Maharashtra,110,Paithan,Sukhdev Rakhmaji Ban,MALE,61,GENERAL,IND,1279,0.599712101,294058,213269,72.52616831,8
Maharashtra,110,Paithan,Khonde Bharat Subhash,MALE,28,GENERAL,IND,1177,0.551885178,294058,213269,72.52616831,9
Maharashtra,110,Paithan,Shyam Pavalas Rupekar,MALE,46,SC,IND,1059,0.496555993,294058,213269,72.52616831,10
